date,away_team,home_team,q1_total,away_q1_avg_L5,away_pace,home_q1_avg_L5,home_pace,combined_pace,season_q1_avg,home_advantage
2025-10-26,MIL,CLE,60,29.176470588235293,234.4558823529412,30.63235294117647,234.4558823529412,234.4558823529412,59.266666666666666,1
2025-10-26,NY,MIA,51,29.176470588235293,234.4558823529412,30.63235294117647,234.4558823529412,234.4558823529412,59.266666666666666,1
2025-10-26,CHA,WSH,61,29.176470588235293,234.4558823529412,30.63235294117647,234.4558823529412,234.4558823529412,59.266666666666666,1
2025-10-26,IND,MIN,56,29.176470588235293,234.4558823529412,30.63235294117647,234.4558823529412,234.4558823529412,59.266666666666666,1
2025-10-26,TOR,DAL,64,29.176470588235293,234.4558823529412,30.63235294117647,234.4558823529412,234.4558823529412,59.266666666666666,1
2025-10-26,POR,LAC,57,29.176470588235293,234.4558823529412,30.63235294117647,234.4558823529412,234.4558823529412,59.266666666666666,1
2025-10-26,LAL,SAC,63,29.176470588235293,234.4558823529412,30.63235294117647,234.4558823529412,234.4558823529412,59.266666666666666,1
2025-10-27,POR,LAL,52,28.0,237.0,30.63235294117647,234.4558823529412,235.7279411764706,59.130434782608695,1
2025-10-27,MEM,GS,73,25.0,247.0,30.63235294117647,234.4558823529412,240.7279411764706,59.130434782608695,1
2025-10-27,DEN,MIN,64,29.176470588235293,234.4558823529412,33.0,231.33333333333334,232.89460784313727,59.130434782608695,1
2025-10-27,PHX,UTAH,66,30.0,237.0,30.63235294117647,234.4558823529412,235.7279411764706,59.130434782608695,1
2025-10-27,OKC,DAL,52,29.176470588235293,234.4558823529412,32.0,236.33333333333334,235.39460784313727,59.130434782608695,1
2025-10-27,ATL,CHI,62,30.666666666666668,230.33333333333334,30.63235294117647,234.4558823529412,232.39460784313727,59.130434782608695,1
2025-10-27,BOS,NO,60,29.666666666666668,221.66666666666666,30.63235294117647,234.4558823529412,228.06127450980392,59.130434782608695,1
2025-10-27,BKN,HOU,67,30.0,244.33333333333334,30.63235294117647,234.4558823529412,239.39460784313727,59.130434782608695,1
2025-10-27,ORL,PHI,61,30.666666666666668,224.0,30.63235294117647,234.4558823529412,229.2279411764706,59.130434782608695,1
2025-10-27,CLE,DET,57,29.333333333333332,238.66666666666666,30.666666666666668,228.0,233.33333333333331,59.130434782608695,1
2025-10-27,TOR,SA,70,31.666666666666668,254.0,29.0,226.0,240.0,59.130434782608695,1
2025-10-28,PHI,WSH,72,27.666666666666668,246.33333333333334,35.0,243.0,244.66666666666669,59.55,1
2025-10-28,CHA,MIA,71,30.666666666666668,250.33333333333334,29.0,242.66666666666666,246.5,59.55,1
2025-10-28,NY,MIL,53,26.666666666666668,217.33333333333334,29.333333333333332,240.66666666666666,229.0,59.55,1
2025-10-28,SAC,OKC,53,29.666666666666668,230.66666666666666,27.0,229.33333333333334,230.0,59.55,1
2025-10-28,LAC,GS,58,25.0,229.66666666666666,30.333333333333332,258.3333333333333,244.0,59.55,1
2025-10-29,MEM,PHX,53,33.0,247.5,31.5,245.75,246.625,59.65882352941176,1
2025-10-29,LAL,MIN,66,34.666666666666664,238.33333333333334,32.25,233.75,236.04166666666669,59.65882352941176,1
2025-10-29,POR,UTAH,76,28.0,235.25,37.666666666666664,239.33333333333334,237.29166666666669,59.65882352941176,1
2025-10-29,NO,DEN,59,31.333333333333332,232.66666666666666,30.333333333333332,251.0,241.83333333333331,59.65882352941176,1
2025-10-29,IND,DAL,55,23.666666666666668,243.66666666666666,30.0,226.0,234.83333333333331,59.65882352941176,1
2025-10-29,ATL,BKN,61,31.75,235.5,33.5,244.75,240.125,59.65882352941176,1
2025-10-29,ORL,DET,65,30.25,233.0,29.0,223.75,228.375,59.65882352941176,1
2025-10-29,CLE,BOS,82,30.25,231.75,25.0,219.25,225.5,59.65882352941176,1
2025-10-29,HOU,TOR,69,29.176470588235293,234.4558823529412,31.5,246.5,240.4779411764706,59.65882352941176,1
2025-10-29,SAC,CHI,69,29.5,225.0,30.666666666666668,228.33333333333334,226.66666666666669,59.65882352941176,1
2025-10-30,ORL,CHA,69,31.4,236.6,35.25,253.0,244.8,60.27368421052632,1
2025-10-30,GS,MIL,59,30.25,238.0,28.75,238.5,238.25,60.27368421052632,1
2025-10-30,WSH,OKC,48,28.5,250.5,24.75,224.0,237.25,60.27368421052632,1
2025-10-30,MIA,SA,64,36.0,247.25,32.0,225.5,236.375,60.27368421052632,1
2025-10-31,UTAH,PHX,54,25.75,247.0,30.4,242.0,244.5,60.26262626262626,1
2025-10-31,NO,LAC,54,29.75,227.0,36.0,216.5,221.75,60.26262626262626,1
2025-10-31,DEN,POR,44,29.5,240.75,32.8,242.2,241.475,60.26262626262626,1
2025-10-31,LAL,MEM,58,34.0,236.5,27.4,243.4,239.95,60.26262626262626,1
2025-10-31,TOR,CLE,52,32.6,249.2,29.8,231.4,240.3,60.26262626262626,1
2025-10-31,NY,CHI,62,26.5,221.0,32.0,231.0,226.0,60.26262626262626,1
2025-10-31,BOS,PHI,63,33.0,221.4,34.25,253.0,237.2,60.26262626262626,1
2025-10-31,ATL,IND,61,32.2,234.2,25.25,235.75,234.975,60.26262626262626,1
2025-11-01,SAC,MIL,83,30.2,227.8,29.8,236.8,232.3,59.94392523364486,1
2025-11-01,MIN,CHA,56,33.4,233.2,34.4,248.4,240.8,59.94392523364486,1
2025-11-01,GS,IND,60,29.2,236.4,26.0,235.8,236.10000000000002,59.94392523364486,1
2025-11-01,ORL,WSH,67,31.2,233.4,34.6,247.4,240.4,59.94392523364486,1
2025-11-01,HOU,BOS,61,32.0,244.0,27.4,218.2,231.1,59.94392523364486,1
2025-11-01,DAL,DET,57,29.0,223.2,29.0,229.2,226.2,59.94392523364486,1
2025-11-02,MIA,LAL,79,35.0,239.4,29.6,235.0,237.2,60.15929203539823,1
2025-11-02,SA,PHX,55,28.4,222.0,34.0,237.6,229.8,60.15929203539823,1
2025-11-02,CHI,NY,58,28.6,236.8,28.2,228.8,232.8,60.15929203539823,1
2025-11-02,MEM,TOR,49,32.0,239.2,28.8,240.6,239.89999999999998,60.15929203539823,1
2025-11-02,PHI,BKN,77,30.6,245.8,32.2,241.6,243.7,60.15929203539823,1
2025-11-02,UTAH,CHA,64,24.0,240.4,33.0,243.2,241.8,60.15929203539823,1
2025-11-02,NO,OKC,61,29.4,231.6,25.4,226.2,228.89999999999998,60.15929203539823,1
2025-11-02,ATL,CLE,53,31.4,230.2,27.6,228.0,229.1,60.15929203539823,1
2025-11-03,DET,MEM,57,32.8,230.4,27.6,231.4,230.9,60.28099173553719,1
2025-11-03,MIA,LAC,62,34.4,240.2,34.0,223.2,231.7,60.28099173553719,1
2025-11-03,SAC,DEN,69,31.6,234.2,28.6,235.8,235.0,60.28099173553719,1
2025-11-03,DAL,HOU,52,29.6,226.2,32.25,240.25,233.225,60.28099173553719,1
2025-11-03,LAL,POR,57,32.6,237.4,29.4,239.0,238.2,60.28099173553719,1
2025-11-03,UTAH,BOS,46,25.2,238.8,27.8,224.0,231.4,60.28099173553719,1
2025-11-03,MIL,IND,53,29.0,239.8,26.6,225.2,232.5,60.28099173553719,1
2025-11-03,MIN,BKN,56,31.8,232.2,32.0,237.8,235.0,60.28099173553719,1
2025-11-03,WSH,NY,52,28.6,240.6,28.4,231.6,236.1,60.28099173553719,1
2025-11-04,MIL,TOR,68,29.8,238.6,30.2,237.2,237.89999999999998,59.98461538461538,1
2025-11-04,ORL,ATL,55,32.6,233.6,28.0,231.8,232.7,59.98461538461538,1
2025-11-04,PHI,CHI,72,33.4,246.0,32.4,240.4,243.2,59.98461538461538,1
2025-11-04,CHA,NO,63,30.6,239.8,30.4,230.2,235.0,59.98461538461538,1
2025-11-04,PHX,GS,52,24.6,241.0,31.8,227.4,234.2,59.98461538461538,1
2025-11-04,OKC,LAC,56,26.0,219.6,31.4,223.6,221.6,59.98461538461538,1
2025-11-05,GS,SAC,57,27.6,220.8,34.6,243.2,232.0,60.029411764705884,1
2025-11-05,OKC,POR,62,24.4,222.8,30.4,235.0,228.9,60.029411764705884,1
2025-11-05,SA,LAL,55,27.6,228.2,32.2,235.6,231.89999999999998,60.029411764705884,1
2025-11-05,MIA,DEN,69,32.0,236.0,31.0,233.0,234.5,60.029411764705884,1
2025-11-05,NO,DAL,48,27.8,228.6,26.4,223.8,226.2,60.029411764705884,1
2025-11-05,WSH,BOS,63,29.0,240.0,28.0,219.2,229.6,60.029411764705884,1
2025-11-05,MIN,NY,54,29.4,231.4,28.4,235.8,233.60000000000002,60.029411764705884,1
2025-11-05,BKN,IND,43,30.2,233.6,26.4,225.4,229.5,60.029411764705884,1
2025-11-05,UTAH,DET,58,24.6,238.6,25.8,229.2,233.89999999999998,60.029411764705884,1
2025-11-05,PHI,CLE,68,36.6,241.6,29.2,222.2,231.89999999999998,60.029411764705884,1
2025-11-05,HOU,MEM,56,32.2,234.6,28.0,229.2,231.89999999999998,60.029411764705884,1
2025-11-06,LAC,PHX,58,26.2,224.0,33.2,237.2,230.6,59.843537414965986,1
2025-11-07,DAL,MEM,58,29.0,210.2,25.2,226.0,218.1,59.83108108108108,1
2025-11-07,OKC,SAC,62,27.0,231.8,34.2,241.2,236.5,59.83108108108108,1
2025-11-07,GS,DEN,53,26.6,218.4,31.4,231.0,224.7,59.83108108108108,1
2025-11-07,UTAH,MIN,58,25.2,227.6,30.2,236.8,232.2,59.83108108108108,1
2025-11-07,CHI,MIL,48,32.8,243.6,33.8,238.0,240.8,59.83108108108108,1
2025-11-07,CHA,MIA,86,30.4,235.0,35.8,238.4,236.7,59.83108108108108,1
2025-11-07,HOU,SA,48,32.6,236.0,32.4,227.8,231.9,59.83108108108108,1
2025-11-07,DET,BKN,56,32.2,226.2,30.4,231.6,228.89999999999998,59.83108108108108,1
2025-11-07,TOR,ATL,52,30.0,229.2,29.2,236.2,232.7,59.83108108108108,1
2025-11-07,CLE,WSH,65,30.8,226.6,30.2,238.2,232.39999999999998,59.83108108108108,1
2025-11-07,BOS,ORL,63,35.0,225.4,31.4,239.8,232.60000000000002,59.83108108108108,1
2025-11-08,IND,DEN,49,30.0,223.6,31.8,229.4,226.5,59.77358490566038,1
2025-11-08,NO,SA,50,26.8,226.2,30.8,229.0,227.6,59.77358490566038,1
2025-11-08,POR,MIA,57,30.4,238.8,39.0,233.0,235.9,59.77358490566038,1
2025-11-08,PHX,LAC,64,22.8,226.2,30.6,223.2,224.7,59.77358490566038,1
2025-11-08,LAL,ATL,66,30.4,236.4,29.0,227.2,231.8,59.77358490566038,1
2025-11-08,TOR,PHI,76,29.4,225.6,34.0,240.2,232.89999999999998,59.77358490566038,1
2025-11-08,DAL,WSH,59,28.2,215.6,27.4,236.2,225.89999999999998,59.77358490566038,1
2025-11-08,CHI,CLE,61,30.8,240.6,32.0,237.0,238.8,59.77358490566038,1
2025-11-09,HOU,MIL,58,32.6,233.0,33.0,238.8,235.9,59.796407185628745,1
2025-11-09,BKN,NY,62,30.8,228.8,29.2,241.6,235.2,59.796407185628745,1
2025-11-09,BOS,ORL,63,31.6,226.0,33.0,234.4,230.2,59.796407185628745,1
2025-11-09,OKC,MEM,58,27.2,236.8,26.8,225.0,230.9,59.796407185628745,1
2025-11-09,DET,PHI,69,31.0,230.4,32.6,235.6,233.0,59.796407185628745,1
2025-11-09,IND,GS,44,27.6,224.6,30.4,229.6,227.1,59.796407185628745,1
2025-11-09,MIN,SAC,56,25.2,235.4,35.8,246.2,240.8,59.796407185628745,1
2025-11-10,NO,PHX,51,26.2,233.2,32.2,224.2,228.7,59.747126436781606,1
2025-11-10,ATL,LAC,48,26.4,226.2,29.8,231.2,228.7,59.747126436781606,1
2025-11-10,MIN,UTAH,56,25.0,241.4,21.6,220.4,230.9,59.747126436781606,1
2025-11-10,MIL,DAL,58,29.8,240.2,25.6,216.4,228.3,59.747126436781606,1
2025-11-10,CLE,MIA,55,29.4,241.0,37.8,244.8,242.9,59.747126436781606,1
2025-11-10,POR,ORL,50,30.8,246.2,33.8,227.8,237.0,59.747126436781606,1
2025-11-10,WSH,DET,73,34.6,232.4,28.2,224.0,228.2,59.747126436781606,1
2025-11-10,LAL,CHA,76,29.8,235.0,37.4,229.6,232.3,59.747126436781606,1
2025-11-10,SA,CHI,60,26.2,233.2,30.2,242.8,238.0,59.747126436781606,1
2025-11-11,TOR,BKN,58,30.2,223.6,30.4,229.4,226.5,59.68852459016394,1
2025-11-11,MEM,NY,72,27.6,222.0,31.8,241.6,231.8,59.68852459016394,1
2025-11-11,BOS,PHI,45,30.0,226.2,34.0,236.0,231.1,59.68852459016394,1
2025-11-11,GS,OKC,59,25.0,223.0,31.6,232.6,227.8,59.68852459016394,1
2025-11-11,IND,UTAH,72,25.4,216.8,33.0,224.2,220.5,59.68852459016394,1
2025-11-11,DEN,SAC,67,25.6,230.8,33.6,250.6,240.7,59.68852459016394,1
2025-11-12,ATL,SAC,71,23.8,220.4,31.0,243.0,231.7,59.767195767195766,1
2025-11-12,LAL,OKC,48,30.8,235.6,30.6,229.6,232.6,59.767195767195766,1
2025-11-12,PHX,DAL,58,25.4,225.2,26.4,216.0,220.6,59.767195767195766,1
2025-11-12,GS,SA,42,23.6,224.0,26.8,239.2,231.6,59.767195767195766,1
2025-11-12,POR,NO,55,29.0,237.6,29.6,227.0,232.3,59.767195767195766,1
2025-11-12,MIL,CHA,62,28.0,232.6,39.2,230.0,231.3,59.767195767195766,1
2025-11-12,CLE,MIA,67,29.4,254.0,34.2,250.4,252.2,59.767195767195766,1
2025-11-12,MEM,BOS,60,29.0,228.4,29.0,220.8,224.60000000000002,59.767195767195766,1
2025-11-12,ORL,NY,53,26.8,227.2,33.2,240.2,233.7,59.767195767195766,1
2025-11-12,CHI,DET,58,31.4,238.4,30.0,232.0,235.2,59.767195767195766,1
2025-11-12,WSH,HOU,69,35.6,243.0,24.6,228.4,235.7,59.767195767195766,1
2025-11-12,DEN,LAC,74,27.0,233.6,30.4,222.6,228.1,59.767195767195766,1
2025-11-13,IND,PHX,54,25.8,228.2,30.0,223.0,225.6,59.766169154228855,1
2025-11-13,TOR,CLE,59,29.8,226.6,32.4,258.0,242.3,59.766169154228855,1
2025-11-13,ATL,UTAH,75,26.8,221.8,32.8,234.4,228.10000000000002,59.766169154228855,1
